-2,3,31,-2,52,0,-1,0,0,-41,-3,-57,0,0
-35,-5,32,0,55,5,-10,0,0,-41,-3,-57,0,0
-43,-4,34,50,71,0,-25,0,0,-41,-3,-57,0,0
-43,-10,34,50,71,0,-25,0,0,-41,-3,-57,0,0
-43,-4,34,50,71,0,-25,0,0,-41,-3,-57,0,0
-68,-4,18,70,71,0,-25,0,0,-41,-3,-57,0,0
-68,45,18,70,71,0,-25,0,0,-41,-3,-57,0,0
-35,-5,32,0,55,5,-10,0,0,-41,-3,-57,0,0
-2,3,31,-2,52,0,-1,0,0,-41,-3,-57,0,0
-2,3,31,-2,52,0,-1,33,0,-18,-2,-60,-2,-3
-2,3,31,-2,52,0,-1,39,-18,-38,-34,-38,-37,-6
-2,3,31,-2,52,0,-1,39,-1,-38,-34,-38,-37,-6
-2,3,31,-2,52,0,-1,39,-6,-38,-34,-38,-37,-6
-2,3,31,-2,52,0,-1,39,-18,-38,-34,-38,-37,-6
-2,3,31,-2,52,0,-1,70,-35,-73,-41,-108,3,-15
-2,3,31,-2,52,0,-1,70,-20,-73,-41,-108,3,-15
-2,3,31,-2,52,0,-1,70,-14,-73,-41,-108,3,-15
-2,3,31,-2,52,0,-1,70,-35,-73,-41,-108,3,-15
-2,3,31,-2,52,0,-1,33,0,-18,-2,-60,-2,-3
-2,3,31,-2,52,0,-1,0,0,-41,-3,-57,0,0
-35,-5,32,0,55,5,-10,0,0,-41,-3,-57,0,0
-71,9,34,82,170,-22,-12,0,0,-41,-3,-57,0,0
-71,-21,34,82,170,-22,-12,0,0,-41,-3,-57,0,0
-73,-22,34,48,170,-19,19,0,0,-41,-3,-57,0,0
-71,-21,34,82,170,-22,-12,0,0,-41,-3,-57,0,0
-85,19,34,90,90,0,0,0,0,-41,-3,-57,0,0
-46,19,34,104,136,0,5,0,0,-41,-3,-57,0,0
-46,19,34,104,136,0,5,19,0,-27,-30,-74,-2,-3
-46,19,34,104,136,0,5,19,9,-27,-74,-74,-2,-3
-46,19,34,104,136,0,5,25,21,-37,-67,-80,-2,-3
-38,41,30,104,143,10,5,21,-4,-37,-67,-80,-2,-3
-35,-5,32,0,55,5,-10,19,0,-27,-30,-74,-2,-3
-2,3,31,-2,52,0,-1,0,0,-41,-3,-57,0,0
