4.61056,0,54.085,14.005,49.9989,1,0.00583333,0,0.000277778,-42.9769,-5.99917,-54.9994,-0.000277778,-0.995
4.00167,0,54.9997,14.0014,49.9989,1,0.00583333,0,0.000277778,-42.9769,-5.99917,-54.9994,-0.000277778,-0.995
4.00167,0,54.9997,14.0014,49.9989,1,0.00333333,0.668611,0.000277778,-42.3139,-5.99917,-54.9994,-0.000277778,-0.995
4.00167,0,54.9997,14.0014,49.9989,1,0.00333333,0.668611,0.000277778,-42.3139,-5.99917,-54.1606,-0.000277778,-1.38139
4.00167,0,54.9997,14.0014,49.9989,1,0.00333333,0.668611,0.000277778,-42.3139,-5.99917,-54.1606,-0.000277778,-1.38139
3.29,0,54.9997,14.0014,49.9989,1,0.00333333,0.668611,0.000277778,-42.3139,-5.99917,-54.1606,-0.000277778,-1.38139
3.29,0,54.6194,13.9981,49.9989,1,0.00333333,0.668611,0.000277778,-42.3139,-5.99917,-54.1606,-0.000277778,-1.38139
3.29,0,54.6194,13.9981,49.9989,0.999444,-0.0111111,1.98222,0.000277778,-42.9961,-6.09583,-54.1606,-0.000277778,-1.38139
3.29,0,54.6194,13.9981,49.9989,0.999444,-0.0111111,1.98222,0.000277778,-42.9961,-6.09583,-55.0378,-0.000277778,-3.60889
3.29,0,54.6194,13.9981,49.9989,0.999444,-0.0111111,1.98222,0.000277778,-42.9961,-6.09583,-55.0378,-0.000277778,-3.60889
2.99833,0,54.6194,13.9981,49.9989,0.999444,-0.0111111,1.98222,0.000277778,-42.9961,-6.09583,-55.0378,-0.000277778,-3.60889
2.99833,0,51.3839,15.3503,50.5917,1.03694,-0.315,2.00222,0.000277778,-42.9961,-6.09583,-55.0378,-0.000277778,-3.60889
2.99833,0,51.3839,15.3503,50.5917,1.03694,-0.315,2.00222,0.000277778,-41.6456,-6.09583,-55.0378,-0.000277778,-3.60889
2.99833,0,51.3839,15.3503,50.5917,1.03694,-0.315,2.00222,0.000277778,-41.6456,-7.06333,-57.3172,-1.48056,-6.09
2.99833,0,51.3839,15.3503,50.5917,1.03694,-0.315,2.00222,0.000277778,-41.6456,-7.06333,-57.3172,-1.48056,-6.09
2.96639,0,48.6436,15.3503,50.5917,1.03694,-0.315,2.00222,0.000277778,-41.6456,-7.06333,-57.3172,-1.48056,-6.09
2.96639,0,48.6436,16.6319,51.9278,2.6025,-0.997222,3.35944,0.000277778,-41.6456,-7.06333,-57.3172,-1.48056,-6.09
2.96639,0,48.6436,16.6319,51.9278,2.6025,-0.997222,3.35944,0.000277778,-39.2444,-9.48333,-60.2281,-2.41861,-7.91639
2.96639,0,48.6436,16.6319,51.9278,2.6025,-0.997222,3.35944,0.000277778,-39.2444,-9.48333,-60.2281,-2.41861,-7.91639
2.96639,0,48.6436,16.6319,51.9278,2.6025,-0.997222,3.35944,0.000277778,-39.2444,-9.48333,-60.2281,-2.41861,-7.91639
1.40528,0,45.1367,19.5881,52.9111,2.6025,-0.997222,3.35944,0.000277778,-39.2444,-9.48333,-60.2281,-2.41861,-7.91639
1.40528,0,45.1367,19.5881,52.9111,4.25306,-1.3975,6.13111,0.000277778,-39.2444,-9.48333,-60.2281,-2.41861,-7.91639
1.40528,0,45.1367,19.5881,52.9111,4.25306,-1.3975,6.13111,0.000277778,-37.6539,-12.1158,-62.3692,-3.18722,-9.44556
1.40528,0,45.1367,19.5881,52.9111,4.25306,-1.3975,6.13111,0.000277778,-37.6539,-12.1158,-62.3692,-3.18722,-9.44556
1.40528,0,45.1367,19.5881,52.9111,4.25306,-1.3975,6.13111,0.000277778,-37.6539,-12.1158,-62.3692,-3.18722,-9.44556
-1.37222,0,40.4464,24.4133,55.7342,4.25306,-1.3975,6.13111,0.000277778,-37.6539,-12.1158,-62.3692,-3.18722,-9.44556
-1.37222,0,40.4464,24.4133,55.7342,5.01722,-2.00222,8.335,0,-37.1194,-16.4825,-62.3692,-3.18722,-9.44556
-1.37222,0,40.4464,24.4133,55.7342,5.01722,-2.00222,8.335,0,-37.1194,-16.4825,-64.4281,-3.99917,-10.0425
-1.37222,0,40.4464,24.4133,55.7342,5.01722,-2.00222,8.335,0,-37.1194,-16.4825,-64.4281,-3.99917,-10.0425
-4.51167,0,40.4464,24.4133,55.7342,5.01722,-2.00222,8.335,0,-37.1194,-16.4825,-64.4281,-3.99917,-10.0425
-4.51167,0,36.4356,30.0619,58.0331,5.01722,-2.00222,8.335,0,-37.1194,-16.4825,-64.4281,-3.99917,-10.0425
-4.51167,0,36.4356,30.0619,58.0331,5.99306,-2.9525,11.0519,0,-38.2403,-16.4825,-64.4281,-3.99917,-10.0425
-4.51167,0,36.4356,30.0619,58.0331,5.99306,-2.9525,11.0519,0,-38.2403,-20.4133,-65.0947,-4,-11.5731
-4.51167,0,36.4356,30.0619,58.0331,5.99306,-2.9525,11.0519,0,-38.2403,-20.4133,-65.0947,-4,-11.5731
-8.68139,0,36.4356,30.0619,58.0331,5.99306,-2.9525,11.0519,0,-38.2403,-20.4133,-65.0947,-4,-11.5731
-8.68139,0,31.9731,35.0864,60.0881,5.90972,-3.01083,14.6086,0,-38.2403,-20.4133,-65.0947,-4,-11.5731
-8.68139,0,31.9731,35.0864,60.0881,5.90972,-3.01083,14.6086,0,-37.6939,-24.9678,-65.0947,-4,-11.5731
-8.68139,0,31.9731,35.0864,60.0881,5.90972,-3.01083,14.6086,0,-37.6939,-24.9678,-66.4661,-4,-12.5094
-8.68139,0,31.9731,35.0864,60.0881,5.90972,-3.01083,14.6086,0,-37.6939,-24.9678,-66.4661,-4,-12.5094
-11.8797,0.993333,31.9731,35.0864,60.0881,5.90972,-3.01083,14.6086,0,-37.6939,-24.9678,-66.4661,-4,-12.5094
-11.8797,0.993333,29.0667,40.955,60.9961,5.99444,-2.60694,16.6358,0,-37.6939,-24.9678,-66.4661,-4,-12.5094
-11.8797,0.993333,29.0667,40.955,60.9961,5.99444,-2.60694,16.6358,0,-37.0256,-30.6172,-67.9764,-4,-14.075
-11.8797,0.993333,29.0667,40.955,60.9961,5.99444,-2.60694,16.6358,0,-37.0256,-30.6172,-67.9764,-4,-14.075
-11.8797,0.993333,29.0667,40.955,60.9961,5.99444,-2.60694,16.6358,0,-37.0256,-30.6172,-67.9764,-4,-14.075
-16.5578,0.993333,26.4064,45.9736,61.6714,5.99444,-2.60694,16.6358,0,-37.0256,-30.6172,-67.9764,-4,-14.075
-16.5578,0.993333,26.4064,45.9736,61.6714,5.99917,-2.00667,20.9403,0,-37.0256,-30.6172,-67.9764,-4,-14.075
-16.5578,0.993333,26.4064,45.9736,61.6714,5.99917,-2.00667,20.9403,-0.000555556,-38.7903,-35.6497,-68.9114,-3.99917,-14.9964
-16.5578,0.993333,26.4064,45.9736,61.6714,5.99917,-2.00667,20.9403,-0.000555556,-38.7903,-35.6497,-68.9114,-3.99917,-14.9964
-16.5578,0.993333,26.4064,45.9736,61.6714,5.99917,-2.00667,20.9403,-0.000555556,-38.7903,-35.6497,-68.9114,-3.99917,-14.9964
-20.92,0.005,25.9897,51.4497,63.7347,5.99917,-2.00667,20.9403,-0.000555556,-38.7903,-35.6497,-68.9114,-3.99917,-14.9964
-20.92,0.005,25.9897,51.4497,63.7347,6,-1.78722,24.2097,-0.000555556,-39.9433,-39.7875,-68.9114,-3.99917,-14.9964
-20.92,0.005,25.9897,51.4497,63.7347,6,-1.78722,24.2097,-0.000555556,-39.9433,-39.7875,-71.3136,-4.88611,-15.22
-20.92,0.005,25.9897,51.4497,63.7347,6,-1.78722,24.2097,-0.000555556,-39.9433,-39.7875,-71.3136,-4.88611,-15.22
-27.2444,-0.571389,25.9897,51.4497,63.7347,6,-1.78722,24.2097,-0.000555556,-39.9433,-39.7875,-71.3136,-4.88611,-15.22
-27.2444,-0.571389,24.3519,55.0325,63.9239,6,-1.78722,24.2097,-0.000555556,-39.9433,-39.7875,-71.3136,-4.88611,-15.22
-27.2444,-0.571389,24.3519,55.0325,63.9239,6.00278,-0.996111,27.5972,-0.000555556,-40.0025,-46.06,-71.3136,-4.88611,-15.22
-27.2444,-0.571389,24.3519,55.0325,63.9239,6.00278,-0.996111,27.5972,-0.000555556,-40.0025,-46.06,-72.0006,-4.15472,-16.0103
-27.2444,-0.571389,24.3519,55.0325,63.9239,6.00278,-0.996111,27.5972,-0.000555556,-40.0025,-46.06,-72.0006,-4.15472,-16.0103
-32.3853,-1.99583,24.3519,55.0325,63.9239,6.00278,-0.996111,27.5972,-0.000555556,-40.0025,-46.06,-72.0006,-4.15472,-16.0103
-32.3853,-1.99583,22.4,59.3564,63.0256,6.00194,-0.485556,30.0258,-0.000555556,-40.0025,-46.06,-72.0006,-4.15472,-16.0103
-32.3853,-1.99583,22.4,59.3564,63.0256,6.00194,-0.485556,30.0258,-0.000277778,-39.2958,-50.1036,-72.0011,-4.15472,-16.0103
-32.3853,-1.99583,22.4,59.3564,63.0256,6.00194,-0.485556,30.0258,-0.000277778,-39.2958,-50.1036,-72.0011,-3.53444,-16.0878
-32.3853,-1.99583,22.4,59.3564,63.0256,6.00194,-0.485556,30.0258,-0.000277778,-39.2958,-50.1036,-72.0011,-3.53444,-16.0878
-37.5844,-1.99583,22.4,59.3564,63.0256,6.00194,-0.485556,30.0258,-0.000277778,-39.2958,-50.1036,-72.0011,-3.53444,-16.0878
-37.5844,-2.36417,21.9961,62.2011,63.9806,5.99972,-0.0025,33.9597,0.00388889,-39.2958,-50.1036,-72.0011,-3.53444,-16.0878
-37.5844,-2.36417,21.9961,62.2011,63.9806,5.99972,-0.0025,33.9597,0.00388889,-38.0019,-54.2536,-72.6172,-2.00167,-16.9806
-37.5844,-2.36417,21.9961,62.2011,63.9806,5.99972,-0.0025,33.9597,0.00388889,-38.0019,-54.2536,-72.6172,-2.00167,-16.9806
-37.5844,-2.36417,21.9961,62.2011,63.9806,5.99972,-0.0025,33.9597,0.00388889,-38.0019,-54.2536,-72.6172,-2.00167,-16.9806
-41.4964,-3.27694,22.3722,65.79,63.8183,5.99972,-0.0025,33.9597,0.00388889,-38.0019,-54.2536,-72.6172,-2.00167,-16.9806
-41.4964,-3.27694,22.3722,65.79,63.8183,5.99972,0.00166667,37.2975,0.00388889,-38.0019,-54.2536,-72.6172,-2.00167,-16.9806
