-1,3,31,0,52,0,-1,0,0,-41,-3,-57,0,0
-34,-5,32,0,55,5,-10,0,0,-41,-3,-57,0,0
-42,-4,34,50,71,0,-25,0,0,-41,-3,-57,0,0
-42,-10,34,50,71,0,-25,0,0,-41,-3,-57,0,0
-42,-4,34,50,71,0,-25,0,0,-41,-3,-57,0,0
-67,-4,18,70,71,0,-25,0,0,-41,-3,-57,0,0
-67,45,18,70,71,0,-25,0,0,-41,-3,-57,0,0
-34,-5,32,0,55,5,-10,0,0,-41,-3,-57,0,0
-1,3,31,-2,52,0,-1,0,0,-41,-3,-57,0,0
-1,3,31,-2,52,0,-1,33,0,-18,-2,-60,-2,-3
-1,3,31,-2,52,0,-1,39,-17,-38,-34,-38,-37,-6
-1,3,31,-2,52,0,-1,39,0,-38,-34,-38,-37,-6
-1,3,31,-2,52,0,-1,39,-5,-38,-34,-38,-37,-6
-1,3,31,-2,52,0,-1,39,-17,-38,-34,-38,-37,-6
-1,3,31,-2,52,0,-1,70,-35,-73,-41,-108,0,-15
-1,3,31,-2,52,0,-1,70,-20,-73,-41,-108,0,-15
-1,3,31,-2,52,0,-1,70,-13,-73,-41,-108,0,-15
-1,3,31,-2,52,0,-1,70,-35,-73,-41,-108,0,-15
-1,3,31,-2,52,0,-1,33,0,-18,-2,-60,-2,-3
-1,3,31,-2,52,0,-1,0,0,-41,-3,-57,0,0
-34,-5,32,0,55,5,-10,0,0,-41,-3,-57,0,0
-72,9,34,82,170,-22,-12,0,0,-41,-3,-57,0,0
-72,-19,34,82,170,-22,-12,0,0,-41,-3,-57,0,0
-72,-19,34,50,170,-19,19,0,0,-41,-3,-57,0,0
-72,-19,34,82,170,-22,-12,0,0,-41,-3,-57,0,0
-84,19,34,90,90,0,0,0,0,-41,-3,-57,0,0
-45,19,34,104,136,0,5,0,0,-41,-3,-57,0,0
-45,19,34,104,136,0,5,19,0,-27,-30,-74,-2,-3
-45,19,34,104,136,0,5,19,9,-27,-50,-74,-2,-3
-45,19,34,104,136,0,5,25,21,-37,-67,-80,-2,-3
-37,41,30,104,143,10,5,21,-4,-37,-67,-80,-2,-3
-34,-5,32,0,55,5,-10,21,-4,-37,-35,-80,-2,-3
-34,-5,32,0,55,5,-10,19,0,-27,-30,-74,-2,-3
-1,3,31,0,52,0,-1,0,0,-41,-3,-57,0,0
